random,greedy,offline,mcts_base,mcts_fixed_depth,combined
1200,2280,7600,1800,2420,3560
1440,4640,2200,2900,4300,4800
1800,6840,3260,10640,12920,4700
1440,2280,3020,5940,1800,7840
1320,3680,3440,5000,6280,6040
1200,3000,7920,10580,2160,3480
2280,7320,8340,16360,15420,20220
1440,3140,1680,1800,3140,3340
1800,4300,8360,6560,2520,4520
1760,2040,2040,1680,12220,3840
2840,2160,3620,5000,3400,3020
1800,2300,1800,3120,3220,3200
1320,3140,2420,10140,4880,6600
2260,4760,1680,20960,6420,22400
2960,4040,3220,20580,3260,13960
1320,2740,1560,5720,2740,3460
7520,11100,9000,20500,27300,9120
1480,2420,1320,5360,15260,9600
1560,3340,1440,1320,3100,7700
1800,2400,2280,5920,3460,11100
2040,3200,2400,9200,6760,4300
9000,2400,2780,9080,8780,9640
1320,1440,1800,1800,21360,4640
2160,4860,11400,4860,19840,10600
1440,3360,3920,6520,20080,3260
1920,4580,3040,13700,3480,5000
2200,10720,5580,9400,6120,15760
1920,4200,4160,3100,7980,4280
8100,8980,4080,11180,13200,10300
1680,1920,4620,2040,2520,7860
2040,3220,1920,13660,17620,2280
1560,3140,2740,6060,8060,3000
1680,2280,2180,3380,6100,2400
7120,4020,1680,3260,2740,6220
1920,2040,7320,4480,7680,4180
1820,3360,2280,4060,9940,3660
1840,3320,1560,3540,1920,1440
1320,3120,3600,2760,4440,8960
1680,2640,1320,7580,9360,1560
7540,10220,15760,16540,9340,11500
1200,1800,7500,1800,11480,5520
3340,4580,1920,2660,3400,8260
1560,3100,2420,18820,1800,9140
1920,3800,2940,13040,5920,5020
3860,1440,1940,1440,2740,2640
2000,4360,8520,17840,16480,10220
4020,3860,1680,3740,15920,9520
2500,4400,10740,2860,8340,10040
1320,1560,2760,4100,8340,3300
3740,5280,4200,8560,4140,4600
3240,2620,2160,3340,4300,2980
1440,2420,1720,5400,4160,9760
2660,4900,3520,8740,16720,7920
2320,1800,4420,5480,4060,3220
1560,1800,1920,3040,3220,8780
1440,1600,1440,4100,3840,4140
1200,2620,3860,4020,1800,5340
1560,2400,2800,3080,13480,3340
2540,2060,1560,7920,4900,10800
1440,7520,2400,9820,10320,21900
2040,3020,2200,1800,2660,2760
3580,4820,1980,8720,2940,9680
1440,2160,1800,3100,7520,4760
5320,2640,3140,10160,5740,6600
1800,3880,1720,5400,4740,4400
1920,1920,2520,18440,7480,4340
2120,3540,2420,3100,5320,3800
2780,3220,2380,4060,5720,8360
1680,2520,13660,4720,3980,5260
6840,4960,17300,10680,11740,10000
1800,3820,7620,6360,4880,2280
1440,4880,2280,6020,4180,4580
1720,9980,1560,5660,4660,7160
3580,3980,8380,9600,9400,5120
1800,3900,4460,2860,7800,3860
10180,7480,9980,9180,14340,13400
1800,1680,6920,15100,8140,8280
3140,2400,1320,11520,10020,4020
2040,7960,3840,11880,8660,8740
2820,8820,1800,17260,4020,2160
3220,2280,2280,9520,8860,5920
2180,4860,9140,15300,3880,2040
2280,3460,3860,4980,8380,7560
1440,2400,1680,7500,4620,4300
1320,2620,2780,11940,2200,13540
2740,2280,1560,2320,11400,4680
2040,1320,2620,4980,2820,7240
2880,3720,10460,9420,7480,2280
2040,3860,8860,9120,4340,5220
1440,2160,3100,2940,9240,2500
2860,3020,2640,8420,4640,4260
1720,3480,31920,3480,7340,12420
3040,8440,2880,6040,7060,6480
3200,1680,1800,30420,4660,7960
4520,4080,2860,11060,11780,5760
2540,2040,1320,5680,8900,2480
1680,2400,2040,3040,3220,8800
1920,11140,4800,5680,10840,13080
2280,3600,3080,7860,7680,8440
2840,5480,25220,16660,10660,15180
6400,3860,3240,5440,9840,4960
2980,8580,2900,6080,18200,8800
2400,2980,1680,4800,4180,2840
7240,1800,8100,27980,1960,3160
1900,4980,2260,2760,3900,14880
2500,1680,1560,1840,2420,2520
2520,3700,10320,2880,2400,2500
2660,2020,2620,10640,9540,4200
3080,3040,1800,4560,8120,13640
1320,3100,7840,11460,15740,11040
1440,1920,2040,4340,9260,8000
2300,2880,4420,10460,9560,4160
4160,2740,2380,3200,4680,8800
1200,5120,5460,9920,4280,3560
1840,8300,2160,9760,14480,24360
1320,3480,4440,4080,4940,11140
1560,4840,7720,10100,18820,13160
2820,3040,2520,6880,29740,3260
3440,4280,2980,12960,9840,16920
2180,21200,4460,6900,11840,7220
7720,7000,1320,21200,13540,8340
2000,9920,3100,3000,8800,1920
1680,9180,9180,10380,2160,4900
1440,2860,3980,3400,3960,7720
2780,4900,12500,14520,5520,5600
1480,6000,3100,3720,9780,4580
1560,2040,2900,9560,9380,8440
5440,3100,3240,5840,4320,4220
1560,2900,2420,2420,9000,3160
1800,3120,2960,8840,4980,23720
2320,2320,1560,2300,11400,3980
1800,2760,2260,9700,2660,7940
2140,3240,1920,2620,2860,4920
1560,3340,1320,3100,3380,3080
5500,8140,3400,16220,11300,10360
2020,15300,7600,8140,18500,14500
1440,3300,2300,7400,3240,7060
2940,9440,2020,4800,2080,4800
2540,3240,1800,3220,12260,12800
1440,3120,2740,4300,3560,8540
2160,3100,7560,3240,11380,2040
1800,1800,1560,7080,2900,2920
2900,6960,11000,11580,5740,6140
1320,1920,2380,13460,2980,3480
1440,1560,2660,1920,10400,3760
7640,4260,1960,2760,2040,8700
1800,4740,1800,1920,2160,2580
1680,10560,2660,9760,2900,6360
2540,1920,2620,5760,9640,4620
1600,2160,2040,1800,8560,7980
2040,2160,2160,9740,4600,8960
1560,8880,2900,6280,4420,6760
1560,2040,12340,20920,4220,1920
1920,3720,4880,6120,3540,3260
3120,3960,2920,28280,7520,9100
3740,2500,3360,4880,10040,8040
1800,2300,4080,17940,7600,10440
1800,2040,7200,15180,8960,11380
5360,1800,1800,6800,2320,2400
2740,9760,1800,12040,3160,8000
2580,2640,1920,18820,5580,3160
1720,3380,8420,13240,11180,15880
1560,3460,1320,12300,4780,2040
1440,3680,7280,10680,8540,9440
1800,1920,7900,7860,4240,2300
1200,8620,2960,11680,8460,8920
1440,2640,9200,8300,2540,2700
1920,3380,4100,4520,4540,3140
1800,1800,1560,1920,8180,3440
2260,2040,2900,6640,4100,3140
1560,14440,2080,5640,2200,3840
1680,3000,2620,6340,4380,3140
2060,1920,3080,5480,3740,3600
2140,3220,2160,9560,9280,4640
1320,3860,1440,6980,2820,5220
1320,5580,2300,3320,14980,1440
1440,2440,2160,1680,8640,8560
4140,2640,3520,13160,10280,10840
1560,1560,2860,7200,9520,10220
1680,1800,3680,3100,2780,2660
1920,3260,4100,4200,4100,2520
1440,2380,1200,4380,8000,11520
1480,1600,1940,9120,4860,3800
1320,4080,2040,7400,4040,8700
1800,5200,2160,4600,4820,23360
1800,3700,2160,4820,8420,4080
2880,1680,1320,4300,9780,3320
2040,4760,4320,14080,9660,4880
1920,2660,7720,5360,3740,15260
1680,1920,4080,4020,5440,8480
2260,3960,4560,3840,9280,4880
1640,2400,1760,3260,4980,3200
1680,3200,3440,4180,25080,6240
1320,2640,1680,8100,9060,10420
2280,4040,3220,16340,22480,9260
1920,8500,14020,10040,9400,14880
2260,4500,14180,17900,3460,4320
1600,2280,2900,8080,4240,3900
1560,2660,17620,20380,19420,6000
1680,3640,1320,1320,9080,17840
2560,1440,3600,5620,2240,5900
3460,8660,9380,11000,14780,10440
2520,2040,2740,8820,12640,15240
1560,1800,2400,3480,4600,17020
1320,4740,1680,9100,2400,5140
2700,2380,2620,2280,1680,5520
1680,3200,3820,2380,3100,1920
1920,9420,4320,3720,14320,11960
1560,1920,1680,3940,2160,2680
3080,5660,3500,5440,8760,17920
2040,2540,1560,8360,3220,10420
1680,2160,3840,12100,8280,11280
1920,3240,5860,3220,2740,3800
1440,3100,1440,3460,4680,4900
2160,3520,3240,5620,4300,2140
1440,7320,1440,8980,2040,3620
2140,6240,2040,11500,3220,11120
1320,3440,7140,5940,6600,4180
1560,3400,5280,3080,3500,4520
2580,5640,4140,4340,5440,15120
1440,2500,1560,3600,5000,6580
3000,1680,3000,9220,9220,1720
1680,4980,1800,4620,8060,5100
1680,3240,7200,4060,3580,3100
2280,3620,3800,7380,4420,4200
1680,3600,2040,4820,14720,5160
